,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX,predicted,actual,error
13583,14.682,1020.3,87.306,4.8441,31.134,1100.2,531.22,157.11,13.883,1.2967,60.727,157.68912,157.11,0.5791174316406114
13584,14.521,1020.1,86.997,4.8466,31.072,1100.1,531.54,157.29,13.857,1.3104,61.749,157.46344,157.29,0.17343994140625796
13585,14.232,1020.1,87.465,4.8815,31.286,1100.2,530.42,157.88,13.945,1.2616,63.064,158.33571,157.88,0.45570861816406705
13586,13.889,1020.1,89.443,4.8063,31.084,1100.2,531.61,157.75,13.855,1.1199,62.262,157.63629,157.75,-0.11370849609375
13587,14.536,1020.1,92.186,4.877,31.24,1100.2,531.06,157.17,13.909,1.2092,60.553,157.58803,157.17,0.418027954101575
13588,16.835,1020.2,86.097,4.7756,30.831,1100.3,532.94,155.18,13.791,2.405,73.175,155.64748,155.18,0.4674761962890557
13589,19.55,1020.4,69.482,4.8124,30.955,1100.3,532.51,155.05,13.838,3.1216,76.539,155.39272,155.05,0.34271545410155113
13590,21.193,1020.2,60.593,4.7935,30.58,1099.8,534.19,153.89,13.587,2.6691,77.145,152.89397,153.89,-0.9960333251952989
13591,22.251,1019.9,57.19,4.8145,30.203,1099.8,535.82,151.59,13.546,2.2758,78.938,151.38734,151.59,-0.2026556396484409
13592,23.059,1019.7,53.832,4.8483,30.505,1099.7,534.74,153.32,13.63,2.2592,76.869,151.54314,153.32,-1.7768634033203057
13593,23.339,1019.2,52.357,4.8236,30.622,1100.0,534.31,153.63,13.723,1.4744,68.187,151.30186,153.63,-2.328135375976558
13594,23.121,1018.9,53.957,4.7607,30.333,1100.0,535.27,153.17,13.556,1.1651,62.791,151.94965,153.17,-1.2203540039062375
13595,22.978,1018.6,55.212,4.7688,30.197,1100.4,535.69,152.78,13.645,1.1239,61.865,152.544,152.78,-0.23599365234375114
13596,22.635,1018.4,57.262,4.8491,30.683,1100.1,534.34,153.68,13.635,1.1885,61.289,153.27951,153.68,-0.4004895019531318
13597,21.935,1018.4,59.883,4.8184,30.568,1099.9,534.52,153.54,13.722,1.0496,61.417,153.38206,153.54,-0.15793518066405454
13598,20.957,1018.5,63.018,4.7833,30.874,1099.8,533.47,154.43,13.594,1.1329,61.166,153.91621,154.43,-0.5137860107421943
13599,20.064,1018.5,67.398,4.7817,30.773,1100.1,533.84,154.51,13.711,1.1306,61.736,154.20985,154.51,-0.3001458740234284
13600,19.232,1018.2,70.652,4.7396,30.639,1100.1,534.32,154.15,13.595,1.1501,62.289,153.97925,154.15,-0.17075195312500568
13601,18.183,1018.0,73.903,4.809,31.2,1100.1,532.18,156.28,13.822,1.1521,61.456,155.93376,156.28,-0.34623840332031364
13602,17.081,1017.7,78.128,4.8027,31.209,1100.0,532.22,156.45,13.748,1.1336,61.292,156.32005,156.45,-0.12994689941405113
13603,16.341,1017.5,81.121,4.7571,30.916,1099.9,533.35,156.16,13.603,0.92824,62.301,155.53116,156.16,-0.6288415527343716
13604,15.558,1017.3,83.445,4.8558,31.226,1099.8,531.7,156.91,13.826,0.83546,62.766,157.04112,156.91,0.1311224365234409
13605,14.856,1016.9,87.209,4.8691,31.12,1100.3,531.91,157.15,13.87,0.71798,61.646,157.41957,157.15,0.2695709228515568
13606,14.414,1016.3,89.217,4.9098,31.361,1100.2,530.94,157.7,13.892,1.1158,63.166,158.10326,157.7,0.40325622558594887
13607,14.11,1015.7,90.459,4.8903,31.025,1100.1,532.27,157.3,13.84,1.2019,64.134,157.26108,157.3,-0.03892211914063637
13608,13.943,1015.5,92.26,4.9437,31.232,1100.3,530.99,157.79,13.897,1.2895,64.09,158.19754,157.79,0.40754028320313296
13609,14.027,1015.5,92.971,4.9225,31.084,1100.2,531.8,157.27,13.863,1.175,64.482,157.51303,157.27,0.24303100585936477
13610,14.032,1015.6,93.081,4.9591,31.399,1100.2,530.98,157.71,13.903,1.1935,64.039,158.06557,157.71,0.35556701660155454
13611,14.801,1015.7,93.951,4.8339,30.77,1099.8,533.68,155.32,13.563,1.2148,64.486,155.35835,155.32,0.03835266113281932
13612,16.874,1016.0,89.562,4.8793,30.986,1100.2,533.35,154.77,13.695,1.2743,62.76,155.06503,154.77,0.29503295898436477
13613,19.262,1016.1,81.157,4.8105,30.52,1099.8,535.34,152.94,13.584,1.5323,64.062,152.70479,152.94,-0.23521179199218523
13614,21.262,1016.1,72.594,4.8963,30.688,1100.0,534.58,152.85,13.608,1.2425,61.817,153.02585,152.85,0.17584838867188068
13615,22.442,1016.0,68.196,4.8639,30.321,1100.1,535.93,152.11,13.574,1.0419,60.178,152.50055,152.11,0.39054931640623636
13616,23.227,1015.7,65.21,4.8971,30.501,1100.3,535.11,152.58,13.65,1.0522,60.015,152.83354,152.58,0.253541870117175
13617,23.781,1015.4,65.74,4.7298,29.301,1100.0,539.77,149.81,13.205,1.3851,61.634,149.01837,149.81,-0.7916284179687523
13618,24.116,1015.1,67.004,4.823,30.079,1099.8,537.32,151.3,13.432,1.4139,58.135,151.00365,151.3,-0.29635314941407387
13619,24.421,1015.1,67.464,4.8045,30.129,1099.9,536.75,151.45,13.437,1.254,59.884,150.91331,151.45,-0.5366851806640511
13620,23.902,1015.3,71.289,4.8158,30.177,1099.8,536.31,151.26,13.508,1.3498,60.004,151.03543,151.26,-0.2245690917968659
13621,22.975,1015.9,72.121,4.7394,30.136,1099.6,536.14,151.38,13.403,1.2185,59.136,151.15504,151.38,-0.22495544433593295
13622,21.933,1016.4,78.817,4.6718,29.561,1100.0,538.14,150.17,13.294,1.1454,59.954,149.51733,150.17,-0.6526660156249875
13623,21.211,1016.8,84.357,4.7526,30.143,1100.0,536.02,151.35,13.508,1.164,57.9,151.38686,151.35,0.036856079101568184
13624,20.901,1017.1,84.972,4.7508,30.196,1100.0,536.34,151.66,13.608,1.1593,59.087,151.48268,151.66,-0.1773187255859341
13625,20.467,1017.4,84.42,4.8401,30.864,1100.1,533.73,153.37,13.697,1.1556,58.362,153.18542,153.37,-0.18457519531250455
13626,19.581,1017.6,84.246,4.7763,30.432,1100.0,535.0,153.27,13.525,1.1075,59.729,152.59808,153.27,-0.6719165039062602
13627,18.243,1017.9,87.54,4.8832,30.943,1100.1,532.91,154.81,13.767,1.2017,59.448,154.56247,154.81,-0.24753051757812727
13628,17.483,1018.0,90.759,4.9288,31.172,1100.1,532.07,155.49,13.809,1.2496,60.047,155.24048,155.49,-0.2495214843750091
13629,17.353,1018.2,91.205,4.8996,30.97,1100.2,532.78,154.99,13.753,1.3052,61.009,154.80997,154.99,-0.1800329589843841
13630,17.299,1018.2,90.191,4.8204,30.74,1100.4,534.16,154.54,13.742,1.1915,61.489,154.13385,154.54,-0.40614990234374204
13631,17.014,1018.4,88.399,4.8741,31.039,1100.1,532.44,155.9,13.809,1.134,61.66,155.2978,155.9,-0.6021942138671932
13632,16.254,1018.7,89.77,4.8823,30.923,1100.2,532.75,155.89,13.809,1.1546,61.569,155.55081,155.89,-0.33918823242186136
13633,15.768,1019.0,90.606,4.9231,31.235,1100.2,531.43,156.89,13.841,1.1998,62.45,156.43529,156.89,-0.45471252441404886
13634,15.42,1019.5,91.24,4.8591,30.907,1100.1,532.72,156.32,13.656,1.0935,64.169,155.49081,156.32,-0.8291857910156182
13635,15.992,1020.0,90.838,4.8811,31.063,1100.1,532.22,155.82,13.719,1.1505,62.278,155.59125,155.82,-0.22875244140624318
13636,17.761,1020.5,86.379,4.7562,30.163,1100.0,535.66,151.95,13.562,1.2182,64.067,152.16144,151.95,0.21143798828126137
13637,20.112,1020.8,74.178,4.7671,29.951,1100.2,536.61,149.88,13.543,1.2303,67.826,150.9921,149.88,1.1120959472656295
13638,21.827,1020.9,64.027,4.6923,29.113,1099.9,539.73,147.44,13.188,0.84528,70.562,147.55087,147.44,0.11087280273437727
13639,22.892,1020.9,59.237,4.5448,28.106,1100.0,543.38,144.73,13.066,0.90689,71.339,144.5454,144.73,-0.18460510253905227
13640,23.589,1020.8,56.79,4.4484,27.548,1100.0,545.35,143.31,12.836,1.1325,71.628,142.56589,143.31,-0.7441125488281273
13641,24.127,1020.4,55.811,4.5234,28.058,1100.0,543.54,144.26,13.044,1.2471,70.264,143.85771,144.26,-0.4022882080078034
13642,24.413,1019.9,55.744,4.4539,27.637,1099.9,545.0,143.33,12.913,1.2345,71.611,142.44554,143.33,-0.884458618164075
13643,23.847,1019.8,55.714,4.4283,27.716,1100.0,544.72,143.44,12.882,1.2034,73.22,142.81717,143.44,-0.6228308105468727
13644,22.96,1019.9,49.944,4.2861,26.871,1100.0,547.3,142.02,12.823,1.2371,78.172,141.72838,142.02,-0.29162170410157273
13645,21.908,1020.2,55.176,4.2455,26.688,1100.0,548.07,142.07,12.76,1.1908,78.051,141.9611,142.07,-0.10889465332030568
13646,20.607,1020.5,63.12,4.2571,27.062,1099.7,546.51,143.27,12.801,1.1483,74.773,143.28651,143.27,0.016514282226552268
13647,19.549,1020.8,67.964,4.2976,27.133,1099.9,546.19,144.3,12.812,1.1333,72.686,144.16483,144.3,-0.13517456054688637
13648,18.767,1020.9,70.588,4.257,27.105,1098.6,545.64,143.87,12.787,1.2056,73.272,143.682,143.87,-0.18799316406250455
13649,17.082,1020.8,74.903,4.2118,26.869,1099.9,547.02,145.05,12.749,1.1706,75.376,144.74693,145.05,-0.30306701660157387
13650,16.236,1020.4,78.878,4.3085,27.4,1098.9,544.81,145.9,12.894,1.195,74.151,145.60175,145.9,-0.2982543945312557
13651,15.848,1020.1,80.307,4.5065,28.702,1100.2,540.65,150.05,13.259,1.1258,69.999,149.7016,150.05,-0.34840087890626137
13652,15.568,1019.9,80.843,4.5032,28.786,1099.9,540.3,150.25,13.25,1.147,70.119,149.87411,150.25,-0.375885009765625
13653,14.71,1019.7,82.084,4.4667,28.862,1100.0,539.91,151.53,13.255,1.1231,68.583,150.8609,151.53,-0.6690991210937511
13654,13.988,1019.3,85.397,4.577,29.278,1100.1,538.12,152.74,13.397,1.2075,67.957,152.61057,152.74,-0.1294348144531341
13655,13.556,1018.9,87.247,4.4785,28.627,1100.2,540.43,151.49,13.276,1.1177,69.879,151.33147,151.49,-0.1585333251953216
13656,13.196,1018.9,88.432,4.6101,29.238,1100.1,538.3,152.89,13.421,1.2145,68.578,152.93956,152.89,0.04955993652345114
13657,12.922,1019.0,89.343,4.5195,28.543,1100.0,540.69,151.46,13.149,1.1687,71.701,151.09303,151.46,-0.36696716308594546
13658,12.551,1019.2,90.561,4.5477,28.804,1100.0,540.02,152.04,13.23,1.2089,72.173,151.88243,152.04,-0.15756896972655454
13659,13.2,1019.4,92.901,4.5229,28.58,1100.0,540.8,150.78,13.087,1.1747,69.854,150.5014,150.78,-0.27859619140625114
13660,15.839,1019.6,90.88,4.6183,28.936,1100.0,540.09,149.3,13.24,1.2546,70.16,149.70299,149.3,0.40298767089842613
13661,18.907,1019.8,78.341,4.5219,28.121,1094.0,539.75,144.11,12.989,1.7564,71.534,144.26823,144.11,0.15823425292967386
13662,20.522,1019.6,70.918,4.7509,29.733,1100.0,537.24,149.97,13.423,1.1865,66.25,150.45204,149.97,0.48204162597656364
13663,21.561,1019.4,67.953,4.7834,29.837,1100.0,537.36,150.15,13.504,1.1021,63.078,150.29245,150.15,0.14244995117186932
13664,22.611,1018.9,63.764,4.7595,29.454,1099.9,538.48,148.67,13.378,1.137,64.55,148.78404,148.67,0.11404235839845
13665,23.423,1018.3,61.868,4.7541,29.04,1099.7,540.02,147.32,13.283,1.3341,66.772,147.12651,147.32,-0.19348937988280568
13666,23.159,1018.0,62.039,4.7335,29.007,1099.8,540.57,147.04,13.216,1.4903,67.663,146.86807,147.04,-0.17192749023436704
13667,22.701,1017.5,64.737,4.7304,29.348,1100.0,539.4,147.71,13.299,1.1145,65.13,148.3194,147.71,0.609396972656242
13668,22.217,1017.2,66.302,4.772,29.691,1100.1,538.16,149.0,13.41,1.1151,63.644,149.99184,149.0,0.9918365478515625
13669,21.968,1017.2,68.56,4.8208,30.338,1100.0,535.82,151.6,13.502,1.1111,60.932,152.17776,151.6,0.5777648925781307
13670,20.759,1017.4,74.175,4.6538,29.407,1100.0,539.1,149.18,13.265,1.2483,64.678,149.0926,149.18,-0.08739440917969432
13671,19.741,1017.5,75.93,4.639,29.555,1099.9,538.42,150.25,13.379,1.1986,64.633,150.06705,150.25,-0.182952880859375
13672,18.441,1017.6,78.043,4.6293,29.477,1099.8,538.38,151.05,13.388,1.2326,65.946,150.50558,151.05,-0.5444152832031364
13673,17.048,1017.6,81.225,4.537,29.061,1099.9,539.65,150.79,13.218,0.91347,67.625,149.88136,150.79,-0.9086370849609295
13674,15.872,1017.5,83.406,4.5914,29.341,1099.9,538.54,152.04,13.4,0.96301,68.332,151.38759,152.04,-0.6524114990234295
13675,14.772,1017.4,85.046,4.5581,29.146,1100.1,538.93,152.31,13.366,0.84265,67.175,151.98726,152.31,-0.3227410888671898
13676,13.736,1017.2,87.209,4.6383,29.478,1100.0,537.62,153.5,13.387,0.84954,66.566,153.40994,153.5,-0.090057373046875
13677,13.166,1017.1,89.467,4.5947,28.97,1100.1,539.47,152.52,13.291,0.76223,66.885,152.31938,152.52,-0.20061828613282273
13678,12.655,1016.9,90.579,4.6673,29.456,1100.0,537.73,153.83,13.48,0.98592,67.324,154.00189,153.83,0.1718920898437375
13679,12.493,1016.7,92.534,4.6226,29.161,1099.9,538.81,153.22,13.362,1.135,66.696,152.99174,153.22,-0.22825500488281136
13680,12.318,1016.8,92.294,4.7001,29.646,1099.9,536.96,154.64,13.503,1.1352,66.163,154.58614,154.64,-0.05386413574217386
13681,12.068,1016.8,92.862,4.5968,29.043,1100.0,538.89,153.43,13.27,1.1374,68.776,153.13681,153.43,-0.2931896972656318
13682,12.064,1017.2,93.546,4.6943,29.556,1099.8,537.43,154.1,13.403,1.0007,67.842,154.11383,154.1,0.013830566406255684
13683,13.092,1017.6,93.797,4.6563,29.275,1100.1,538.66,152.56,13.332,1.0007,66.515,152.63649,152.56,0.07648986816406023
13684,15.793,1018.0,92.713,4.6767,29.322,1100.0,538.93,150.51,13.354,1.2049,66.897,150.69551,150.51,0.1855108642578216
13685,18.907,1018.3,83.621,4.7476,29.47,1100.1,538.44,149.57,13.319,1.4233,66.377,149.847,149.57,0.2770001220703193
13686,20.508,1018.5,71.651,4.7406,29.447,1099.9,538.34,148.97,13.298,1.0249,65.826,149.60191,148.97,0.6319134521484386
13687,21.451,1018.3,71.723,4.7888,29.504,1099.9,538.56,148.67,13.39,0.96408,63.687,149.35538,148.67,0.6853771972656375
13688,22.5,1017.9,67.751,4.8579,29.829,1100.2,537.47,148.76,13.485,1.3157,64.003,150.1524,148.76,1.392404785156259
13689,23.7,1017.5,63.951,4.9256,30.466,1099.9,535.29,152.29,13.525,1.5286,60.619,152.01462,152.29,-0.27538208007811704
13690,24.411,1017.1,57.265,4.8495,30.215,1099.8,536.31,151.4,13.583,1.5577,62.334,151.65813,151.4,0.2581268310546818
13691,24.366,1017.0,58.07,4.8603,30.173,1100.2,536.45,151.23,13.468,1.1683,61.769,151.43819,151.23,0.20818664550782273
13692,23.786,1016.8,55.041,4.9054,30.79,1099.9,534.52,153.01,13.602,1.1957,60.696,152.92174,153.01,-0.0882623291015534
13693,23.514,1016.9,57.227,4.8377,30.496,1099.8,535.35,152.87,13.48,1.1886,61.999,152.09404,152.87,-0.775960083007817
13694,22.182,1017.1,56.762,4.8618,31.11,1100.0,533.05,154.75,13.706,1.3146,62.188,154.03876,154.75,-0.71124267578125
13695,20.43,1017.5,57.239,4.7521,30.419,1099.9,535.27,153.13,13.563,1.1776,64.299,153.16336,153.13,0.03336059570312955
13696,18.876,1017.6,67.002,4.7011,30.085,1100.2,536.0,153.12,13.568,1.1664,62.832,153.60875,153.12,0.48874938964843295
13697,17.463,1017.6,73.939,4.5722,29.425,1099.8,538.32,152.48,13.341,0.786,63.702,151.55156,152.48,-0.9284405517578023
13698,16.477,1017.6,81.894,4.684,29.639,1100.0,537.43,152.62,13.49,0.93063,63.145,152.33405,152.62,-0.28595458984375455
13699,16.13,1017.3,86.641,4.9139,31.269,1100.0,531.97,156.52,13.863,1.0427,60.474,156.567,156.52,0.04700134277342727
13700,15.765,1017.0,86.316,4.8873,31.287,1100.3,532.28,157.06,13.83,1.1497,60.647,156.7702,157.06,-0.2897973632812523
13701,15.393,1016.8,87.813,4.8893,31.069,1100.3,532.22,156.56,13.803,1.1796,61.987,156.78831,156.56,0.22831481933593523
13702,15.162,1016.7,90.282,4.891,30.881,1100.1,532.92,156.28,13.732,1.1597,62.106,156.16953,156.28,-0.11047485351562614
13703,14.76,1016.6,91.4,4.9585,31.264,1100.0,531.65,157.18,13.815,1.1666,63.159,157.13116,157.18,-0.04883544921875682
13704,14.554,1016.6,92.888,4.9762,31.108,1100.3,532.0,156.91,13.862,1.0404,63.018,157.06703,156.91,0.1570318603515659
13705,14.354,1016.6,91.055,4.9495,31.33,1100.0,531.47,157.34,13.794,1.1822,63.959,157.40172,157.34,0.06171813964843409
13706,14.078,1016.8,89.055,4.8855,30.996,1099.9,532.95,156.81,13.665,1.2086,64.271,156.49448,156.81,-0.3155236816406273
13707,14.451,1017.0,89.699,4.9341,31.143,1100.0,532.02,156.62,13.769,1.3686,62.786,157.11041,156.62,0.49041259765624545
13708,16.65,1017.3,90.729,4.9112,31.015,1100.3,533.42,154.93,13.733,1.5847,61.118,155.14758,154.93,0.21758300781249318
13709,19.811,1017.5,90.253,4.9318,30.504,1100.2,535.0,152.14,13.625,1.3033,60.449,152.24554,152.14,0.10554443359376364
13710,21.726,1017.5,85.764,4.8403,29.948,1100.3,537.19,150.42,13.526,1.0688,59.129,150.27016,150.42,-0.149843139648425
13711,22.818,1017.3,76.639,4.8924,30.27,1100.1,536.07,151.09,13.539,1.0372,59.581,151.00882,151.09,-0.08118041992187841
13712,24.017,1016.8,67.412,4.7801,29.839,1100.2,538.08,150.31,13.414,1.1794,61.265,149.98581,150.31,-0.3241906738281273
13713,24.967,1016.3,67.595,4.845,29.943,1100.0,537.6,150.55,13.453,1.3711,60.794,149.98201,150.55,-0.5679901123046989
13714,25.684,1015.8,65.366,4.8445,29.861,1100.3,537.79,150.55,13.436,1.6205,61.636,149.87994,150.55,-0.6700561523437614
13715,25.887,1015.3,62.179,4.8431,30.206,1100.3,537.02,151.24,13.518,1.3873,61.291,150.54158,151.24,-0.6984197998046966
13716,25.78,1015.2,60.178,4.8653,30.158,1100.0,536.88,151.17,13.501,1.1812,61.598,150.45062,151.17,-0.7193774414062375
13717,24.896,1015.2,65.262,4.8888,30.432,1099.9,535.73,151.54,13.597,1.2525,59.363,151.5922,151.54,0.05219360351563296
13718,23.56,1015.2,69.685,4.8314,30.598,1100.0,535.35,151.95,13.552,1.1768,59.249,152.11107,151.95,0.16106872558594887
13719,22.05,1015.2,66.274,4.7127,30.069,1100.1,536.81,152.04,13.528,0.93461,61.853,151.89725,152.04,-0.14275268554686704
13720,20.84,1015.1,70.8,4.8047,30.548,1100.1,535.16,153.39,13.58,1.0507,60.792,153.40184,153.39,0.011840209960951142
13721,19.983,1014.9,73.134,4.7689,30.482,1099.9,535.3,153.68,13.539,0.92569,62.438,153.02849,153.68,-0.6515118408203193
13722,18.933,1014.6,74.488,4.8506,31.022,1100.0,533.47,155.44,13.751,0.74495,60.201,155.05066,155.44,-0.3893408203124977
13723,17.637,1014.3,77.469,4.7226,30.212,1100.1,535.95,154.03,13.469,0.60259,63.527,153.34871,154.03,-0.6812908935546886
13724,14.539,1012.2,94.632,4.965,30.94,1096.9,531.87,154.68,13.591,1.5127,67.671,154.77586,154.68,0.09586364746093068
13725,15.106,1012.2,95.935,4.9243,30.555,1100.0,535.01,154.53,13.536,1.2619,64.057,154.84843,154.53,0.31843444824218636
13726,17.122,1012.3,96.982,4.9655,30.437,1100.3,535.58,152.31,13.579,1.4028,63.534,153.68279,152.31,1.3727850341796852
13727,20.131,1012.3,96.705,4.9208,29.456,1100.0,539.1,148.65,13.318,1.4209,62.113,149.00272,148.65,0.3527160644531193
13728,21.7,1012.2,81.883,4.9099,29.488,1099.9,538.78,148.3,13.388,1.302,64.774,149.5316,148.3,1.2316009521484261
13729,22.507,1012.0,70.683,4.8619,29.119,1099.7,540.3,147.14,13.294,1.2398,66.65,148.14542,147.14,1.0054162597656386
13730,23.468,1011.3,64.807,4.8706,29.3,1100.2,539.66,146.79,13.346,1.2233,66.233,149.12491,146.79,2.334908447265633
13731,24.425,1010.3,59.796,4.7783,28.856,1100.1,541.32,145.46,13.235,1.1931,67.128,147.3517,145.46,1.8916998291015545
13732,25.321,1009.8,57.668,4.8166,29.18,1099.7,540.29,146.19,13.265,1.2424,67.032,147.4156,146.19,1.2256036376953148
13733,25.416,1009.5,59.881,4.8847,29.729,1100.1,538.27,147.22,13.326,1.2179,65.27,149.74768,147.22,2.527680664062501
13734,25.156,1009.2,59.886,4.8061,29.225,1100.1,540.07,146.12,13.225,1.1947,65.716,148.5956,146.12,2.475596313476558
13735,15.171,1021.3,88.113,5.3163,34.047,1099.9,521.64,162.46,14.392,2.859,65.41,162.96576,162.46,0.505759277343742
13736,15.516,1021.4,83.081,4.7618,30.433,1098.8,532.67,154.44,13.663,0.51927,68.524,154.75995,154.44,0.3199487304687523
13737,16.748,1021.6,67.233,4.7749,30.498,1100.0,533.2,154.64,13.704,0.72754,68.657,155.17513,154.64,0.5351251220703261
13738,17.256,1021.4,63.714,4.8183,30.928,1100.1,531.59,155.47,13.818,1.099,69.449,156.0184,155.47,0.5484020996093761
13739,17.088,1021.3,71.843,4.8369,30.833,1100.1,531.84,155.87,13.872,1.201,68.877,156.03606,155.87,0.16605651855468295
13740,15.772,1021.6,82.781,4.8681,31.206,1100.2,530.32,157.6,13.927,1.2414,65.907,157.4212,157.6,-0.17879638671874432
13741,15.138,1021.9,83.686,4.8275,30.992,1100.3,530.98,157.48,13.91,0.89212,64.245,157.46114,157.48,-0.018864135742177268
13742,15.006,1022.1,79.928,4.8619,31.263,1100.2,529.85,158.07,13.964,0.86556,64.542,158.4378,158.07,0.3678051757812568
13743,14.766,1022.5,77.124,4.8054,31.149,1099.9,530.43,158.1,13.8,0.8104,66.296,158.0024,158.1,-0.09760437011718182
13744,14.394,1023.0,73.17,4.8702,31.499,1100.0,529.23,158.85,14.032,0.85635,65.777,159.25037,158.85,0.4003662109375057
13745,14.184,1023.3,72.757,4.8303,31.208,1100.0,530.37,158.55,13.961,0.70797,65.963,158.5387,158.55,-0.011303710937511369
13746,13.946,1023.4,70.664,4.8271,31.196,1100.0,530.28,158.39,13.902,0.75241,66.897,158.58157,158.39,0.19157348632813864
13747,13.847,1023.4,69.194,4.7896,31.079,1099.7,530.81,158.2,13.854,0.76658,66.95,158.20236,158.2,0.0023620605468863687
13748,13.738,1023.2,71.854,4.8205,31.316,1100.1,529.84,158.78,13.876,0.90461,67.729,158.92905,158.78,0.14904663085937386
13749,13.656,1023.1,73.027,4.8086,31.19,1099.8,530.4,158.56,13.857,0.87559,66.58,158.60442,158.56,0.044415893554685226
13750,13.679,1023.0,76.9,4.8363,31.549,1100.2,529.06,159.38,14.023,0.79885,65.287,159.79352,159.38,0.41351806640625455
13751,13.957,1022.8,78.153,4.8394,31.461,1099.9,529.57,159.13,13.932,0.77184,64.915,159.13951,159.13,0.009511108398442047
13752,14.355,1022.8,72.457,4.8911,31.469,1100.0,529.52,158.66,13.961,0.7365,64.424,159.06743,158.66,0.4074285888671909
13753,14.277,1023.1,71.465,4.8408,31.361,1099.9,529.98,158.65,13.913,0.76168,66.879,158.62846,158.65,-0.021536254882818184
13754,14.498,1023.4,68.839,4.8959,31.433,1100.2,529.82,158.48,13.974,0.92075,66.59,158.70178,158.48,0.22178222656251023
13755,14.338,1023.4,68.622,4.841,31.398,1100.1,529.98,158.6,13.875,0.88741,66.723,158.59006,158.6,-0.009942626953119316
13756,14.225,1023.6,69.305,4.8982,31.7,1100.3,528.82,159.39,14.06,0.78177,65.694,159.64864,159.39,0.25863586425782614
13757,14.193,1024.0,70.258,4.9401,32.024,1100.1,527.67,160.23,14.121,0.89585,66.711,160.29529,160.23,0.06528808593751023
13758,14.421,1024.4,70.549,4.8388,31.253,1100.2,530.23,158.28,13.956,1.2164,67.222,158.38536,158.28,0.10536071777343636
13759,14.87,1024.5,67.516,4.8896,31.515,1099.9,529.26,158.53,13.978,3.9513,63.993,159.15253,158.53,0.6225268554687489
13760,15.492,1024.6,63.079,4.8724,31.039,1099.6,530.75,157.41,13.979,1.0855,67.492,157.3305,157.41,-0.07949462890624659
